	id	session	note.quality	food.present	no.intx.yes.no	tbl.lion.hyena.sessions.notes	session.error.notes	hy.id	time	order	behavior	target	distance	leader	food	tbl.lion.hyena.individual.behaviors.notes	clan	location	date	start	stop	plate	spratio	diagnosis	age	hum.pop.den	sample	kay.code	dart.date	sample.origin	notes.appearance	dart.year
257	8013	t889	2	TRUE	FALSE	same lion/zebra scene. choc fas 1701-1751 fas rum 1731-1751. fas pb and hd 1755-1840.	"bsh is brsh, vd is v. in notes."	bsh	18:13:00	4	app	lions	<10	FALSE	NA	NA	talek	k	12/13/89	16:54:00	18:54:00	plate3	1.05	positive	adult	low	6879	27	5/2/94	blood	NA	1994
258	8016	t889	2	TRUE	FALSE	same lion/zebra scene. choc fas 1701-1751 fas rum 1731-1751. fas pb and hd 1755-1840.	"bsh is brsh, vd is v. in notes."	pb	18:19:00	2	dist	NA	<8	FALSE	NA	NA	talek	k	12/13/89	16:54:00	18:54:00	plate4	0.64	positive	adult	low	7475	66	9/16/91	blood	NA	1991
259	8018	t889	2	TRUE	FALSE	same lion/zebra scene. choc fas 1701-1751 fas rum 1731-1751. fas pb and hd 1755-1840.	"bsh is brsh, vd is v. in notes."	pb	18:22:00	1	dist	NA	<5	FALSE	NA	NA	talek	k	12/13/89	16:54:00	18:54:00	plate4	0.64	positive	adult	low	7475	66	9/16/91	blood	NA	1991
260	8020	t889	2	TRUE	FALSE	same lion/zebra scene. choc fas 1701-1751 fas rum 1731-1751. fas pb and hd 1755-1840.	"bsh is brsh, vd is v. in notes."	mw	18:23:00	1	app	lion	<2	FALSE	NA	"2x, flees"	talek	k	12/13/89	16:54:00	18:54:00	plate3	0.88	positive	adult	low	3795	40	3/4/91	blood	NA	1991
261	3437	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	tz	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.78	positive	adult	low	4054	105	8/11/93	blood	p frozen at top	1993
262	3438	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	lop	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.43	doubtful	cub	low	5532	162	2/26/96	blood	NA	1996
263	3439	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	sx	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.76	positive	subadult	low	3977	29	12/28/90	blood	p frozen on side of tube	1990
264	3440	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jab	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.82	positive	cub	low	12138	96	12/8/92	blood	cream; normal	1992
265	3441	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	ger	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
266	3442	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jb	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.73	positive	cub	low	4377	121	7/4/94	blood	NA	1994
267	3443	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	dj	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.59	positive	adult	low	5745	30	1/19/91	blood	pink	1991
268	3444	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	who	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.01	negative	cub	low	5808	74	11/27/91	blood	NA	1991
269	3445	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	gil	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate5	-0.01	negative	cub	low	4699	87	7/18/93	blood	no hyena id on vial	1993
270	3446	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	arse	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.94	positive	subadult	low	5671	174	8/9/96	blood	NA	1996
271	3447	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	dd	7:34:00	1	scatters	NA	30-40	FALSE	NA	in response to male lion running in	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.1	negative	cub	low	3755	146	4/13/95	blood	NA	1995
272	3448	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	tz	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.78	positive	adult	low	4054	105	8/11/93	blood	p frozen at top	1993
273	3449	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	lop	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.43	doubtful	cub	low	5532	162	2/26/96	blood	NA	1996
274	3450	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	sx	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.76	positive	subadult	low	3977	29	12/28/90	blood	p frozen on side of tube	1990
275	3451	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jab	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.82	positive	cub	low	12138	96	12/8/92	blood	cream; normal	1992
276	3452	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	ger	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
277	3453	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jb	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.73	positive	cub	low	4377	121	7/4/94	blood	NA	1994
278	3454	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	dj	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.59	positive	adult	low	5745	30	1/19/91	blood	pink	1991
279	3455	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	who	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.01	negative	cub	low	5808	74	11/27/91	blood	NA	1991
280	3456	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	gil	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate5	-0.01	negative	cub	low	4699	87	7/18/93	blood	no hyena id on vial	1993
281	3457	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	arse	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.94	positive	subadult	low	5671	174	8/9/96	blood	NA	1996
282	3458	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	dd	7:34:00	2	dist	NA	>20	FALSE	NA	st/lk lion	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.1	negative	cub	low	3755	146	4/13/95	blood	NA	1995
283	3466	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	tz	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.78	positive	adult	low	4054	105	8/11/93	blood	p frozen at top	1993
284	3467	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	lop	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.43	doubtful	cub	low	5532	162	2/26/96	blood	NA	1996
285	3468	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	sx	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.76	positive	subadult	low	3977	29	12/28/90	blood	p frozen on side of tube	1990
286	3469	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jab	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.82	positive	cub	low	12138	96	12/8/92	blood	cream; normal	1992
287	3470	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	ger	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.16	negative	cub	low	6136	82	7/12/93	blood	frozen on side	1993
288	3471	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jb	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.73	positive	cub	low	4377	121	7/4/94	blood	NA	1994
289	3472	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	dj	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.59	positive	adult	low	5745	30	1/19/91	blood	pink	1991
290	3473	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	who	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.01	negative	cub	low	5808	74	11/27/91	blood	NA	1991
291	3474	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	gil	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate5	-0.01	negative	cub	low	4699	87	7/18/93	blood	no hyena id on vial	1993
292	3475	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	arse	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate5	0.94	positive	subadult	low	5671	174	8/9/96	blood	NA	1996
293	3476	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	dd	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.1	negative	cub	low	3755	146	4/13/95	blood	NA	1995
294	3477	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jj	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.52	positive	cub	low	5604	106	8/12/93	blood	no id on sample	1993
295	3478	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	bsh	7:36:00	1	dist	NA	<100	FALSE	NA	all 15 hyenas (2 unids) w/in 100m of lion/others	talek	k	3/8/96	7:28:00	8:30:00	plate3	1.05	positive	adult	low	6879	27	5/2/94	blood	NA	1994
296	3495	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	jb	7:42:00	2	dist	NA	30-40	FALSE	NA	st/lk 10m from bsh	talek	k	3/8/96	7:28:00	8:30:00	plate4	0.73	positive	cub	low	4377	121	7/4/94	blood	NA	1994
297	3496	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	sein	7:42:00	2	dist	NA	30-43	FALSE	NA	st/lk 3m behind jb (unid from earlier?)	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.86	positive	adult	low	7452	181	7/16/97	blood	edta	1997
298	3515	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	sy	7:44:00	4	dist	NA	20-43	FALSE	NA	st/lk 3m from rcn	talek	k	3/8/96	7:28:00	8:30:00	plate3	0.47	doubtful	adult	low	4989	21	12/19/90	blood	frozen on side	1990
299	3535	t9114	3	TRUE	FALSE	"\unidentified kill (possibly gazelle with fetus)\"".see jb w/what lk like fetus. seems only big scraps left from k when arr.nted 749 lns not fding on anything, but sms no lns fed after 735 b/c wlking.bsh bldy head,gil bldy,jab bldy head. fisi lv at end"""	only 1 unid	bsh	7:56:00	2	dist	NA	35-45	FALSE	NA	NA	talek	k	3/8/96	7:28:00	8:30:00	plate3	1.05	positive	adult	low	6879	27	5/2/94	blood	NA	1994
300	3060	t9162	3	FALSE	FALSE	dj obese. fas on dj 1850-1911 (entire session). flw dj to where lns are at same spot as 9161.11 (60m upstream of mudbank d). closest dj and lg get to lions is 50-60m. look at them and one ln lifts head at 1900 (maybe nothing to do w/fisi). fisi go oos bsh	"i would say these male lions are adults, given these ra's have noted when males are subadults"	lg	19:00:00	2	dist	NA	50-150	FALSE	NA	st/lk	talek	o	4/15/96	18:50:00	19:11:00	plate4	0.85	positive	adult	low	7299	55	6/28/94	blood	color red	1994
301	3064	t9162	3	FALSE	FALSE	dj obese. fas on dj 1850-1911 (entire session). flw dj to where lns are at same spot as 9161.11 (60m upstream of mudbank d). closest dj and lg get to lions is 50-60m. look at them and one ln lifts head at 1900 (maybe nothing to do w/fisi). fisi go oos bsh	"i would say these male lions are adults, given these ra's have noted when males are subadults"	lg	19:08:00	2	dist	NA	50-70	FALSE	NA	st/lk	talek	o	4/15/96	18:50:00	19:11:00	plate4	0.85	positive	adult	low	7299	55	6/28/94	blood	color red	1994
302	10788	t91670	2	TRUE	FALSE	"fresh wildebeest carcass - not sure if hyenas since none bloody/fat; bncl fat; incomplete cis (training, bushes); hard tell how much @ beginning (in pool->difficult ids too); think lioness might have made kill and hyenas stole but lioness not bloody"	1 unid hyena; female lion is an adult	bora	7:32:00	1	dist	NA	2-27	FALSE	NA	NA	talek	k	7/4/15	7:11:00	8:17:00	plate2	0.51	positive	subadult	hi	4791	636	6/1/12	blood	NA	2012
303	10790	t91670	2	TRUE	FALSE	"fresh wildebeest carcass - not sure if hyenas since none bloody/fat; bncl fat; incomplete cis (training, bushes); hard tell how much @ beginning (in pool->difficult ids too); think lioness might have made kill and hyenas stole but lioness not bloody"	1 unid hyena; female lion is an adult	mgta	7:32:00	1	dist	NA	2-27	FALSE	NA	NA	talek	k	7/4/15	7:11:00	8:17:00	plate2	0.43	doubtful	adult	hi	3752	807	4/11/12	blood	NA	2012
304	6494	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	gil	6:40:00	1	scan	NA	15-40	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate5	-0.01	negative	cub	low	4699	87	7/18/93	blood	no hyena id on vial	1993
305	6495	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	kip	6:40:00	1	scan	NA	15-40	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate4	0.89	positive	cub	low	12165	131	12/18/94	blood	cream; normal	1994
306	6496	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	pt	6:40:00	1	scan	NA	15-40	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate5	0.09	negative	cub	low	5765	71	11/13/91	blood	NA	1991
307	6497	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	zulu	6:40:00	1	scan	NA	15-40	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate4	0.81	positive	cub	low	12163	138	2/10/95	blood	cream; normal	1995
308	6500	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	baj	6:45:00	2	dist	NA	10-20	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate5	0.6	positive	cub	low	6145	84	7/14/93	blood	NA	1993
309	6504	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	kip	6:45:00	6	dist	NA	5-25	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate4	0.89	positive	cub	low	12165	131	12/18/94	blood	cream; normal	1994
310	6505	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	gil	6:45:00	7	dist	NA	5-25	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate5	-0.01	negative	cub	low	4699	87	7/18/93	blood	no hyena id on vial	1993
311	6513	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	pt	7:08:00	1	scan	NA	35-45	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate5	0.09	negative	cub	low	5765	71	11/13/91	blood	NA	1991
312	6514	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	stg	7:08:00	1	scan	NA	35-45	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate3	0.56	positive	adult	low	5551	164	7/2/97	blood	NA	1997
313	6515	t9171	2	TRUE	FALSE	"when arr, m lion carry freshly killed adult female impala, 8 fisi on obs's side of lug. furthest fisi 40m-ln, clst 15m-ln. in ci's 0643-0645 (go to opp side of lug, where 16 fisi (incl @ lst some of prior 8) st/lk / so in bshs, furthest 60m-ln clst 15m-ln"	NA	zulu	7:08:00	1	scan	NA	35-45	FALSE	NA	NA	talek	k	4/20/96	6:40:00	7:25:00	plate4	0.81	positive	cub	low	12163	138	2/10/95	blood	cream; normal	1995
