"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dob.date","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared.date","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","age.mon.lion","age.cat.lion","hum.dist.lion","rank","stan.rank.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"50",1180,"t13536",3,TRUE,FALSE,"hg","00-jan-00",1,"dist",NA,10,FALSE,NA,"4 lions have left, 4 remain","talek","k",1997-09-15,"06:35:00","08:08:00",1997,2,"f","r","dj","zip","1","1",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2003-01-22,"dls","inferred dead",NA,"",60,"adult","low",12,0.214285714285714,"low","positive",1999-08-17,83,"adult","low","before","1",-0.542391647993254
"51",1184,"t13536",3,TRUE,FALSE,"chic","00-jan-00",1,"dist",NA,10,FALSE,NA,NA,"talek","k",1997-09-15,"06:35:00","08:08:00",1997,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-12-02,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-04-09,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-11-06,NA,"adult",NA,"before","1",-0.542391647993254
"52",1219,"t19570",3,TRUE,FALSE,"bos","00-jan-00",4,"brt soc snf",NA,20,FALSE,NA,NA,"talek","k",1999-08-18,"06:22:00","07:30:00",1999,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-09-11,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-01-22,NA,"adult",NA,"after","1",-0.171264554943621
"53",1221,"t19570",3,TRUE,FALSE,"sim","00-jan-00",4,"brt soc snf",NA,20,FALSE,NA,NA,"talek","k",1999-08-18,"06:22:00","07:30:00",1999,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-06-28,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,"",NA,"adult","low",NA,NA,"low","positive",1996-07-28,NA,"adult",NA,"after","1",-0.171264554943621
"54",1222,"t15170",3,TRUE,FALSE,"sx","00-jan-00",1,"dist",NA,10,FALSE,NA,NA,"talek","c",1998-07-28,"07:03:00","08:06:00",1998,1,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",105.4,"adult","low",17,-0.142857142857143,"low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.542391647993254
"55",1223,"t15170",3,TRUE,FALSE,"vgs","00-jan-00",2,"dist",NA,20,FALSE,NA,NA,"talek","c",1998-07-28,"07:03:00","08:06:00",1998,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult","low",NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"before","1",-0.171264554943621
"56",1244,"t18010",3,TRUE,FALSE,"gob","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-05-07,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-09,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-17,NA,"adult",NA,"after","1",-0.171264554943621
"57",1247,"t18010",3,TRUE,FALSE,"cuj","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"m","r","kip",NA,"1","2",1997-07-09,"","talek",NA,"",1997-07-15,"","",NA,"",1997-12-04,"","","3","",1998-08-06,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2001-06-03,"dls","dispersed",NA,"",21.7,"subadult","low",NA,NA,"low","doubtful",1999-05-11,22,"subadult","low","before","0",-0.135520096051463
"58",1248,"t18010",3,TRUE,FALSE,"mrph","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",34.2,"adult","low",2,0.933333333333333,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.171264554943621
"59",1249,"t18010",3,TRUE,FALSE,"kip","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"f","r","who","fn","1","1",1993-12-10,"","talek",NA,"",1993-12-15,"","",NA,"",1994-08-23,"","","2","",1994-09-10,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-09-26,"dls","inferred dead",NA,"",64.7,"adult","low",7,0.6,"low","positive",1994-12-18,12.3,"subadult","low","after","1",-0.171264554943621
"60",1250,"t18010",3,TRUE,FALSE,"darw","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"m","r","jb","fa","0",NA,1996-07-01,"","talek",NA,"",1996-08-20,"","",NA,"",1996-12-24,"","","0.5","",1997-06-01,"","",NA,"",2002-03-25,"dispersal","fig.tree",NA,"",NA,NA,NA,NA,NA,2002-07-05,"dls","",NA,"",34,"adult","low",NA,NA,"low","positive",1997-06-11,11.3,"cub","low","after","1",-0.171264554943621
"61",1251,"t18010",3,TRUE,FALSE,"bsh","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"f","r","kb",NA,NA,NA,1983-01-01,"","talek",NA,"",1983-01-01,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",NA,"",195.9,"adult","low",1,1,"low","positive",1994-05-02,136,"adult","low","after","1",-0.171264554943621
"62",1252,"t18010",3,TRUE,FALSE,"csn","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"f","r","bsh","fn","0",NA,1998-02-15,"","talek",NA,"",1998-07-15,"","",NA,"",1998-08-19,"","","5","",1998-12-14,"","","1.5","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2005-05-03,"dead","lions",NA,"",14.5,"subadult","low",NA,NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.135520096051463
"63",1253,"t18010",3,TRUE,FALSE,"ger","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"f","r","coch","en","1","1",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-12-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2005-06-02,"dead","humans",NA,"",77.7,"adult","low",14,0.133333333333333,"low","negative",1993-07-12,8.1,"cub","low","after","0",-0.171264554943621
"64",1254,"t18010",3,TRUE,FALSE,"bos","00-jan-00",1,"so",NA,20,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-09-11,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-01-22,NA,"adult",NA,"after","1",-0.171264554943621
"65",1264,"t18010",3,TRUE,FALSE,"fn","00-jan-00",1,"dist",NA,5,FALSE,NA,NA,"talek","k",1999-05-01,"07:58:00","08:30:00",1999,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1990-12-03,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1991-07-11,NA,"adult",NA,"after","1",-0.72795519451807
"66",1310,"t22209",3,FALSE,FALSE,"bp","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-06-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-04-15,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-15,NA,"adult",NA,"after","1",0.014298991581196
"67",1311,"t22209",3,FALSE,FALSE,"her","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,1,"m","r","mrph",NA,"1","2",1998-11-20,"","talek",NA,"",1999-01-17,"","",NA,"",1999-07-19,"","","0.5","",1999-12-09,"","","0.5","",2002-05-01,"fission","talek.e",NA,"",2003-01-10,"dispersal","fig.tree",NA,"",2003-01-10,"dls","",NA,"",15.1,"subadult","low",NA,NA,"low","negative",1999-08-11,8.7,"cub","low","after","0",0.102430141185674
"68",1312,"t22209",3,FALSE,FALSE,"jut","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,1,"f","r","ger","pos","1","1",1998-11-30,"","talek",NA,"",1999-01-29,"","",NA,"",1999-06-20,"","","1.5","",1999-12-24,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-11-24,"dls","inferred dead",NA,"",14.8,"subadult","low",NA,NA,"low","negative",1999-07-11,7.3,"cub","low","after","0",0.102430141185674
"69",1313,"t22209",3,FALSE,FALSE,"mig","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",0.014298991581196
"70",1315,"t22209",3,FALSE,FALSE,"sein","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,2,"f","r","bsh","rcn","1","2",1995-03-22,"","talek",NA,"",1995-05-06,"","",NA,"",1995-12-03,"","","0.5","",1996-04-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-03-09,"dead","humans (masai?)",NA,"date is when collar is found, no body is ever found. dls alive: 25-feb-02",59.1,"adult","low",3,0.733333333333333,"low","positive",1997-07-16,27.8,"adult","low","after","1",0.014298991581196
"71",1316,"t22209",3,FALSE,FALSE,"whh","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,1,"f","r","nav","zig","0",NA,1998-02-28,"","talek",NA,"",1998-05-29,"","",NA,"",1998-10-02,"","","3","",1999-01-03,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2004-10-22,"dead","",NA,"whh looks dead for several days",23.9,"subadult","low",11,-0.333333333333333,"low","negative",1999-02-22,11.8,"cub","low","after","0",0.102430141185674
"72",1324,"t22209",3,FALSE,FALSE,"sch","00-jan-00",6,"whoops",NA,6,FALSE,NA,NA,"talek","o",2000-02-24,"18:40:00","19:17:00",2000,7,"m","r","ua","mig","1","2",1998-11-20,"","talek",NA,"",1998-12-17,"","",NA,"",1999-07-18,"","","3.5","",2000-02-01,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-04-04,"dead","lions",NA,"body collected on 05-apr-00",15.1,"subadult","low",NA,NA,"low","negative",1999-06-24,7.1,"cub","low","after","0",-0.801780760315448
"73",1340,"t25402",3,FALSE,FALSE,"csn","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","o",2000-12-06,"07:43:00","07:49:00",2000,2,"f","r","bsh","fn","0",NA,1998-02-15,"","talek",NA,"",1998-07-15,"","",NA,"",1998-08-19,"","","5","",1998-12-14,"","","1.5","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2005-05-03,"dead","lions",NA,"",33.7,"adult","low",2,0.866666666666667,"low","positive",1999-01-29,11.4,"cub","low","after","1",0.199862538106013
"74",1356,"t15357",3,TRUE,FALSE,"gob","00-jan-00",1,"dist",NA,25,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-05-07,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-09,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-17,NA,"adult",NA,"after","1",0.014298991581196
"75",1368,"t15357",3,TRUE,FALSE,"bb","00-jan-00",6,"dist",NA,20,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,1,"f","r","bsh",NA,"1","1",1989-07-13,"","talek",NA,"",1989-08-11,"","",NA,"",1990-03-13,"","","1.5","",1990-05-21,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-12-29,"dead","humans (spear)",NA,"",110.6,"adult","low",10,0.357142857142857,"low","positive",1993-12-08,52.9,"adult","low","after","1",-0.171264554943621
"76",1371,"t15357",3,TRUE,FALSE,"sein","00-jan-00",9,"dist",NA,5,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,2,"f","r","bsh","rcn","1","2",1995-03-22,"","talek",NA,"",1995-05-06,"","",NA,"",1995-12-03,"","","0.5","",1996-04-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-03-09,"dead","humans (masai?)",NA,"date is when collar is found, no body is ever found. dls alive: 25-feb-02",42.4,"adult","low",3,0.857142857142857,"low","positive",1997-07-16,27.8,"adult","low","after","1",-0.72795519451807
"77",1372,"t15357",3,TRUE,FALSE,"pos","00-jan-00",10,"dist",NA,35,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-01-31,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1999-03-25,"dls","fate unknown",NA,"",NA,"adult","low",NA,NA,"low","doubtful",1996-07-08,NA,"adult",NA,"after","0",0.385426084630829
"78",1393,"t15357",3,TRUE,FALSE,"mrph","00-jan-00",2,"dist",NA,10,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,2,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",27.2,"adult","low",2,0.928571428571429,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.542391647993254
"79",1399,"t15357",3,TRUE,FALSE,"who","00-jan-00",2,"dist",NA,10,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,2,"f","r","bsh","zip","0","1",1991-07-07,"","talek",NA,"",1991-07-20,"","",NA,"",NA,"","",NA,"",1992-05-22,"","","1","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2006-12-21,"","",NA,"",86.9,"adult","low",5,0.714285714285714,"low","negative",1991-11-27,4.7,"cub","low","after","0",-0.542391647993254
"80",1442,"t28037",3,TRUE,FALSE,"mp","00-jan-00",1,"grins wlk by lion",NA,1,FALSE,NA,NA,"talek","k",2001-06-26,"06:54:00","08:27:00",2001,6,"f","r","dj","bag","1","1",1994-07-23,"","talek",NA,"",1994-08-14,"","",NA,"",1995-03-18,"","","0.5","",1995-08-30,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-07-13,"dls","inferred dead",NA,"",83.1,"adult",NA,7,0.294117647058823,"low","negative",1995-04-10,8.6,"cub","low","after","0",-0.876406031737924
"81",1512,"t11417.2",3,TRUE,FALSE,"sim","00-jan-00",2,"scan",NA,10,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-06-28,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,"",NA,"adult","low",NA,NA,"low","positive",1996-07-28,NA,"adult",NA,"after","1",-0.542391647993254
"82",1513,"t11417.2",3,TRUE,FALSE,"sks","00-jan-00",3,"scan",NA,10,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"m","r","ot","rcn","1","2",1995-10-16,"","talek",NA,"",1995-11-25,"","",NA,"",1996-05-30,"","","1.5","",1997-07-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1998-04-21,"dls","dispersed",NA,"",18.5,"subadult","low",NA,NA,"low","positive",1997-07-31,21.5,"subadult","low","before","1",-0.611420570525738
"83",1514,"t11417.2",3,TRUE,FALSE,"gob","00-jan-00",4,"scan",NA,10,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-05-07,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-09,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-17,NA,"adult",NA,"before","1",-0.542391647993254
"84",1515,"t11417.2",3,TRUE,FALSE,"sein","00-jan-00",5,"carry fd",NA,1,FALSE,"zebra bone","carries past lioness","talek","k",1997-04-30,"07:47:00","08:02:00",1997,3,"f","r","bsh","rcn","1","2",1995-03-22,"","talek",NA,"",1995-05-06,"","",NA,"",1995-12-03,"","","0.5","",1996-04-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-03-09,"dead","humans (masai?)",NA,"date is when collar is found, no body is ever found. dls alive: 25-feb-02",25.3,"adult","low",2,0.928571428571429,"low","positive",1997-07-16,27.8,"adult","low","before","1",-0.876406031737924
"85",1516,"t11417.2",3,TRUE,FALSE,"bp","00-jan-00",6,"scan",NA,20,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-06-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-04-15,"dls","dispersed",NA,"",NA,"adult","low",NA,NA,"low","positive",1997-07-15,NA,"adult",NA,"before","1",-0.171264554943621
"86",1517,"t11417.2",3,TRUE,FALSE,"ua","00-jan-00",7,"scan",NA,20,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,1,"f","r","79",NA,"0","1",1987-03-01,"","talek",NA,"",1987-08-01,"","",NA,"",NA,"","",NA,"",1988-08-19,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2001-05-05,"dls","lions",NA,"",122,"adult","low",19,-0.285714285714286,"low","positive",1994-06-26,87.8,"adult","low","after","1",-0.171264554943621
"87",1518,"t11417.2",3,TRUE,FALSE,"hg","00-jan-00",8,"carry fd",NA,10,FALSE,"zebra bone",NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,1,"f","r","dj","zip","1","1",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2003-01-22,"dls","inferred dead",NA,"",55.5,"adult","low",12,0.214285714285714,"low","positive",1999-08-17,83,"adult","low","before","1",-0.542391647993254
"88",1521,"t11417.2",3,TRUE,FALSE,"par","00-jan-00",1,"mob",NA,5,FALSE,NA,"no reaction from lioness","talek","k",1997-04-30,"07:47:00","08:02:00",1997,1,"f","r","gw","rcn","0",NA,1993-07-15,"","talek",NA,"",1993-08-16,"","",NA,"",1994-04-03,"","","0.5","",NA,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2004-02-10,"dls","inferred dead",NA,"",45.5,"adult","low",25,-0.714285714285714,"low","positive",1994-06-23,11.3,"cub","low","after","1",-0.72795519451807
"89",1522,"t11417.2",3,TRUE,FALSE,"jj","00-jan-00",1,"mob",NA,5,FALSE,NA,"no reaction from lioness","talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"f","r","dj","zip","1","2",1992-09-15,"","talek",NA,"",1992-10-23,"","",NA,"",1993-03-29,"","","2","",1993-08-06,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-01-29,"dead","",NA,"mortality signal from collar",55.5,"adult","low",13,0.142857142857143,"low","positive",1993-08-12,10.9,"cub","low","after","1",-0.72795519451807
"90",1525,"t11417.2",3,TRUE,FALSE,"nav","00-jan-00",1,"mob",NA,5,FALSE,NA,"no reaction from lioness","talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"f","r","coch","en","1","2",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-11-29,"","",NA,"",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,2016-07-20,"dls","inferred dead",NA,"",53.7,"adult","low",15,0,"low","negative",1993-07-21,8.4,"cub","low","after","0",-0.72795519451807
"91",1526,"t11417.2",3,TRUE,FALSE,"jb","00-jan-00",1,"mob",NA,5,FALSE,NA,"no reaction from lioness","talek","k",1997-04-30,"07:47:00","08:02:00",1997,2,"f","r","bsh","fn","1","1",1993-06-26,"","talek",NA,"",1993-07-21,"","",NA,"",1994-03-22,"","","0.5","",1994-02-17,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,1997-12-03,"dls","inferred dead",NA,"",46.1,"adult","low",3,0.857142857142857,"low","positive",1994-07-04,12.3,"subadult","low","after","1",-0.72795519451807
"92",1530,"t11417.2",3,TRUE,FALSE,"sx","00-jan-00",2,"scan",NA,30,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,1,"f","r","coch",NA,"1","1",1989-10-14,"","talek",NA,"",1989-11-21,"","",NA,"",1990-04-25,"","","0.5","",1991-01-15,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-07-07,"dls","inferred dead",NA,"",90.5,"adult","low",16,-0.0714285714285714,"low","positive",1990-12-28,14.5,"subadult","low","after","1",0.199862538106013
"93",1534,"t11417.2",3,TRUE,FALSE,"mp","00-jan-00",6,"scan",NA,30,FALSE,NA,NA,"talek","k",1997-04-30,"07:47:00","08:02:00",1997,1,"f","r","dj","bag","1","1",1994-07-23,"","talek",NA,"",1994-08-14,"","",NA,"",1995-03-18,"","","0.5","",1995-08-30,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-07-13,"dls","inferred dead",NA,"",33.2,"adult","low",11,0.285714285714286,"low","negative",1995-04-10,8.6,"cub","low","after","0",0.199862538106013
"94",1561,"t74888",3,TRUE,FALSE,"obam","00-jan-00",2,"steals fd",NA,1,FALSE,"wildebeest scrap","steals from lion","talek","k",2011-11-18,"19:35:00","19:42:00",2011,3,"f","r","nav",NA,"1","2",2008-11-13,"","talek",NA,"",2008-12-07,"","",NA,"",2009-07-16,"","","11","",2010-01-06,"","",NA,"calculated using nav lactation periods",NA,"","",NA,"",NA,NA,NA,NA,NA,2014-04-12,"dead","poison (april 2014 incident)",NA,"no associated session",36.1,"adult",NA,33,-0.684210526315789,"hi","positive",2012-06-07,42.8,"adult",NA,"before","1",-0.876406031737924
"95",1568,"t69651",3,FALSE,FALSE,"roos","00-jan-00",1,"app",NA,10,FALSE,NA,"lion t1 pt roos","talek","o",2010-05-20,"07:08:00","07:24:00",2010,7,"f","r","nav",NA,NA,NA,2007-03-02,"","talek",NA,"",2007-10-13,"","",NA,"",NA,"","",NA,"",2008-07-24,"","","1.5","",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",38.6,"adult",NA,27,-0.857142857142857,"hi","positive",2013-06-07,75.2,"adult",NA,"before","1",-0.542391647993254
"96",1603,"t67623",3,FALSE,FALSE,"hel","00-jan-00",1,"mob",NA,4,FALSE,NA,NA,"talek","o",2009-11-28,"06:20:00","07:26:00",2009,2,"f","r","mrph",NA,NA,NA,2006-02-01,"","talek",NA,"",2006-06-08,"","",NA,"",2006-11-11,"","","1","",2006-12-30,"","","19.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",45.9,"adult",NA,2,0.904761904761905,"hi","positive",2012-05-06,75.1,"adult",NA,"before","1",-0.765067903823034
"97",1646,"t67623",3,FALSE,FALSE,"roos","00-jan-00",1,"app","lion",4,FALSE,NA,NA,"talek","o",2009-11-28,"06:20:00","07:26:00",2009,8,"f","r","nav",NA,NA,NA,2007-03-02,"","talek",NA,"",2007-10-13,"","",NA,"",NA,"","",NA,"",2008-07-24,"","","1.5","",2016-05-01,"fission","kcm",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",32.9,"adult",NA,19,-0.714285714285714,"hi","positive",2013-06-07,75.2,"adult",NA,"before","1",-0.765067903823034
"98",1666,"t28037",3,TRUE,FALSE,"bos","00-jan-00",3,"mob","lion",1,FALSE,NA,"whoop gig run close","talek","k",2001-06-26,"06:54:00","08:27:00",2001,7,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-09-11,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,"",NA,"adult",NA,NA,NA,"low","positive",1997-01-22,NA,"adult",NA,"after","1",-0.876406031737924
"99",1667,"t28037",3,TRUE,FALSE,"bp","00-jan-00",3,"mob","lion",1,FALSE,NA,"whoop gig run close","talek","k",2001-06-26,"06:54:00","08:27:00",2001,9,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1996-06-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-04-15,"dls","dispersed",NA,"",NA,"adult",NA,NA,NA,"low","positive",1997-07-15,NA,"adult",NA,"after","1",-0.876406031737924
