"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","rank.clan","rank","stan.rank.lion","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"63",1729,"t15357",3,TRUE,FALSE,"darw","00-jan-00",2,"mob",NA,1,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,5,"m","r","jb","fa","0",NA,1996-12-24,NA,NA,NA,NA,NA,1996-07-01,NA,"talek",1997-06-01,NA,NA,NA,NA,NA,27,"adult","low","low","positive",1997-06-11,11.3,"cub","low","after","1",-0.887646463392456
"64",1760,"t15357",3,TRUE,FALSE,"bp","00-jan-00",3,"dist",NA,10,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,3,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-15,NA,"adult",NA,"after","1",-0.559154815261429
"65",1762,"t15357",3,TRUE,FALSE,"bos","00-jan-00",4,"dist",NA,5,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,6,"m","i",NA,NA,NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-01-22,NA,"adult",NA,"after","1",-0.741650175334222
"66",1764,"t15357",3,TRUE,FALSE,"mig","00-jan-00",4,"dist",NA,5,FALSE,NA,NA,"talek","k",1998-10-02,"06:34:00","08:03:00",1998,7,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.741650175334222
"67",1810,"t11259",3,FALSE,FALSE,"linc","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","d",1997-03-08,"06:23:00","07:24:00",1997,1,"m","r","nav","mike","1","1",1997-06-29,NA,NA,NA,NA,NA,1996-10-23,NA,"talek",1997-11-10,NA,NA,NA,NA,NA,4.5,"cub","low","low","negative",1997-06-30,8.2,"cub","low","before","0",0.898901503818967
"68",1825,"t9140",3,TRUE,FALSE,"amar","00-jan-00",1,"runs fast",NA,40,FALSE,NA,"response to male lion running in","talek","d",1996-03-26,"08:17:00","08:37:00",1996,1,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,NA,NA,NA,14,"subadult","low","low","positive",1995-10-25,9,"cub","low","after","1",0.768640153804022
"69",1852,"t16676",3,TRUE,FALSE,"lg","00-jan-00",1,"mob",NA,1,FALSE,NA,NA,"talek","k",1999-01-06,"07:18:00","08:24:00",1999,2,"f","r","11",NA,NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",1982-06-01,NA,"talek",NA,NA,NA,"talek",27,-0.733333333333333,199.2,"adult","low","low","positive",1994-06-28,144.9,"adult","low","after","1",-0.887646463392456
"70",1853,"t16676",3,TRUE,FALSE,"mrph","00-jan-00",1,"mob",NA,1,FALSE,NA,NA,"talek","k",1999-01-06,"07:18:00","08:24:00",1999,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",2,0.933333333333333,30.4,"adult","low","low","positive",1997-06-07,11.4,"cub","low","after","1",-0.887646463392456
"71",1854,"t16676",3,TRUE,FALSE,"sx","00-jan-00",1,"mob",NA,1,FALSE,NA,NA,"talek","k",1999-01-06,"07:18:00","08:24:00",1999,3,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,"talek",18,-0.133333333333333,110.7,"adult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.887646463392456
"72",1856,"t16676",3,TRUE,FALSE,"amar","00-jan-00",1,"mob",NA,1,FALSE,NA,NA,"talek","k",1999-01-06,"07:18:00","08:24:00",1999,3,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,"talek",21,-0.333333333333333,47.4,"adult","low","low","positive",1995-10-25,9,"cub","low","after","1",-0.887646463392456
"73",1889,"t19178",3,TRUE,FALSE,"bos","00-jan-00",1,"dist",NA,50,FALSE,NA,NA,"talek","k",1999-07-23,"07:51:00","08:26:00",1999,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-01-22,NA,"adult",NA,"after","1",0.900808065320911
"74",1890,"t19178",3,TRUE,FALSE,"sim","00-jan-00",1,"dist",NA,50,FALSE,NA,NA,"talek","k",1999-07-23,"07:51:00","08:26:00",1999,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1996-07-28,NA,"adult",NA,"after","1",0.900808065320911
"75",1891,"t19178",3,TRUE,FALSE,"bp","00-jan-00",1,"dist",NA,50,FALSE,NA,NA,"talek","k",1999-07-23,"07:51:00","08:26:00",1999,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-15,NA,"adult",NA,"after","1",0.900808065320911
"76",1928,"t19682",3,FALSE,FALSE,"par","00-jan-00",2,"brt lope in",NA,45,FALSE,NA,NA,"talek","m",1999-09-03,"06:49:00","07:51:00",1999,3,"f","r","gw","rcn","0",NA,1994-04-03,NA,NA,2004-02-10,"dls","inferred dead",1993-07-15,NA,"talek",NA,NA,NA,"talek",26,-0.666666666666667,73.6,"adult","low","low","positive",1994-06-23,11.3,"cub","low","after","1",0.718312705248119
"77",1929,"t19682",3,FALSE,FALSE,"exc","00-jan-00",2,"whoop mob",NA,45,FALSE,NA,NA,"talek","m",1999-09-03,"06:49:00","07:51:00",1999,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2000-09-29,"dead","unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1999-02-03,NA,"adult",NA,"after","1",0.718312705248119
"78",1930,"t19682",3,FALSE,FALSE,"amar","00-jan-00",2,"mob",NA,45,FALSE,NA,NA,"talek","m",1999-09-03,"06:49:00","07:51:00",1999,2,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,"talek",21,-0.333333333333333,55.3,"adult","low","low","positive",1995-10-25,9,"cub","low","after","1",0.718312705248119
"79",1931,"t19682",3,FALSE,FALSE,"hg","00-jan-00",2,"mob",NA,45,FALSE,NA,NA,"talek","m",1999-09-03,"06:49:00","07:51:00",1999,1,"f","r","dj","zip","1","1",1993-03-29,NA,NA,2003-01-22,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",11,0.333333333333333,83.6,"adult","low","low","positive",1999-08-17,83,"adult","low","after","1",0.718312705248119
"80",1983,"t31592",3,TRUE,FALSE,"hg","00-jan-00",1,"mob remaining lion",NA,1,FALSE,NA,"brt app lion","talek","k",2002-03-04,"07:21:00","07:47:00",2002,5,"f","r","dj","zip","1","1",1993-03-29,NA,NA,2003-01-22,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",9,-0.0666666666666667,113.6,"adult",NA,"low","positive",1999-08-17,83,"adult","low","after","1",-0.887646463392456
"81",1986,"t31592",3,TRUE,FALSE,"vgs","00-jan-00",1,"mob remaining lion",NA,1,FALSE,NA,"brt app lion","talek","k",2002-03-04,"07:21:00","07:47:00",2002,5,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.887646463392456
"82",1987,"t31592",3,TRUE,FALSE,"ldv","00-jan-00",1,"mob remaining lion",NA,1,FALSE,NA,"brt app lion","talek","k",2002-03-04,"07:21:00","07:47:00",2002,4,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,51.3,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.887646463392456
"83",2006,"t5320",3,TRUE,FALSE,"bud","00-jan-00",1,"app carc",NA,20,FALSE,NA,NA,"talek","k",1993-05-16,"06:50:00","09:00:00",1993,11,"m","r","bsh",NA,"1","2",1990-03-13,NA,NA,NA,NA,NA,1989-07-13,NA,"talek",1990-05-21,NA,NA,NA,NA,NA,46.1,"adult","low","low","positive",1990-12-01,16.6,"subadult","low","after","1",-0.194164095115844
"84",2039,"t21136",3,TRUE,FALSE,"mrph","00-jan-00",1,"brt whp st/lk",NA,5,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",2,0.933333333333333,41.4,"adult","low","low","positive",1997-06-07,11.4,"cub","low","after","1",-0.741650175334222
"85",2044,"t21136",3,TRUE,FALSE,"kip","00-jan-00",1,"brt whp st/lk",NA,5,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,2,"f","r","who","fn","1","1",1994-08-23,NA,NA,2000-09-26,"dls","inferred dead",1993-12-10,NA,"talek",1994-09-10,NA,NA,"talek",7,0.6,71.9,"adult","low","low","positive",1994-12-18,12.3,"subadult","low","after","1",-0.741650175334222
"86",2045,"t21136",3,TRUE,FALSE,"mig","00-jan-00",1,"brt whp st/lk",NA,5,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.741650175334222
"87",2046,"t21136",3,TRUE,FALSE,"sein","00-jan-00",1,"brt whp st/lk",NA,5,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,2,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-02-25,"dls","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,"talek",3,0.866666666666667,56.6,"adult","low","low","positive",1997-07-16,27.8,"adult","low","after","1",-0.741650175334222
"88",2049,"t21136",3,TRUE,FALSE,"csn","00-jan-00",3,"dist",NA,15,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,1,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,NA,NA,NA,21.7,"subadult","low","low","positive",1999-01-29,11.4,"cub","low","after","1",-0.325210092441439
"89",2057,"t21136",3,TRUE,FALSE,"sim","00-jan-00",3,"dist",NA,15,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1996-07-28,NA,"adult",NA,"after","1",-0.376659455188637
"90",2059,"t21136",3,TRUE,FALSE,"vgs","00-jan-00",4,"eb st/lk",NA,10,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.559154815261429
"91",2077,"t21390",3,FALSE,FALSE,"mrph","00-jan-00",2,"dist",NA,15,FALSE,NA,NA,"talek","d",1999-12-23,"06:09:00","07:06:00",1999,3,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",2,0.933333333333333,41.9,"adult","low","low","positive",1997-06-07,11.4,"cub","low","after","1",-0.376659455188637
"92",2080,"t21390",3,FALSE,FALSE,"csn","00-jan-00",2,"dist",NA,15,FALSE,NA,NA,"talek","d",1999-12-23,"06:09:00","07:06:00",1999,2,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,NA,NA,NA,22.2,"subadult","low","low","positive",1999-01-29,11.4,"cub","low","after","1",-0.325210092441439
"93",2122,"t21136",3,TRUE,FALSE,"cpa","00-jan-00",2,"dist","feeding lion",20,FALSE,NA,NA,"talek","k",1999-12-08,"06:11:00","07:38:00",1999,2,"m","r","sx","gob","0",NA,1999-06-20,NA,NA,NA,NA,NA,1998-11-18,NA,"talek",2000-04-06,NA,NA,NA,NA,NA,12.6,"subadult","low","low","positive",1999-07-04,7.5,"cub","low","after","1",-0.106440043192347
"94",2135,"t64205",3,FALSE,FALSE,"mrph","00-jan-00",1,"mob lion",NA,10,FALSE,NA,"brt app","talek","o",2008-11-19,"06:14:00","06:28:00",2008,3,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,148.8,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.559154815261429
"95",2158,"t64205",3,FALSE,FALSE,"mig","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","o",2008-11-19,"06:14:00","06:28:00",2008,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",0.900808065320911
"96",2168,"t22087",3,FALSE,FALSE,"ath","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,NA,NA,NA,14.9,"subadult","low","low","positive",1999-11-26,12.2,"subadult","low","after","1",-0.718996181089805
"97",2169,"t22087",3,FALSE,FALSE,"bos","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-01-22,NA,"adult",NA,"after","1",-0.705151103319664
"98",2173,"t22087",3,FALSE,FALSE,"ldv","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,26.7,"adult","low","low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.705151103319664
"99",2175,"t22087",3,FALSE,FALSE,"mig","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.705151103319664
"100",2176,"t22087",3,FALSE,FALSE,"mrph","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,43.7,"adult","low","low","positive",1997-06-07,11.4,"cub","low","after","1",-0.705151103319664
"101",2177,"t22087",3,FALSE,FALSE,"sein","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-02-25,"dls","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,"talek",3,0.733333333333333,58.9,"adult","low","low","positive",1997-07-16,27.8,"adult","low","after","1",-0.705151103319664
"102",2178,"t22087",3,FALSE,FALSE,"vgs","00-jan-00",6,"soc snf",NA,6,FALSE,NA,NA,"talek","o",2000-02-16,"18:31:00","19:23:00",2000,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.705151103319664
"103",2192,"t27824",3,FALSE,FALSE,"foz","00-jan-00",1,"scan",NA,15,FALSE,NA,"scan","talek","o",2001-06-15,"05:51:00","06:00:00",2001,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,42,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.376659455188637
"104",2198,"t27824",3,FALSE,FALSE,"amar","00-jan-00",1,"scan",NA,20,FALSE,NA,"scan","talek","o",2001-06-15,"05:51:00","06:00:00",2001,1,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,NA,NA,NA,76.6,"adult",NA,"low","positive",1995-10-25,9,"cub","low","after","1",-0.194164095115844
"105",2213,"t3716",3,FALSE,FALSE,"sx","00-jan-00",1,"wlk towards lions","lions",20,FALSE,NA,NA,"talek","o",1993-01-25,"06:38:00","07:15:00",1993,2,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,"talek",7,0.4,39.4,"adult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.194164095115844
"106",2253,"t22367",3,TRUE,FALSE,"ua","00-jan-00",1,"brt low app","lion",1,TRUE,NA,NA,"talek","k",2000-03-19,"07:03:00","08:50:00",2000,1,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,"talek",14,-0.733333333333333,156.6,"adult","low","low","positive",1994-06-26,87.8,"adult","low","after","1",-0.887646463392456
"107",2254,"t22367",3,TRUE,FALSE,"mrph","00-jan-00",2,"dist",NA,30,FALSE,NA,NA,"talek","k",2000-03-19,"07:03:00","08:50:00",2000,1,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,44.8,"adult","low","low","positive",1997-06-07,11.4,"cub","low","after","1",0.170826625029741
"108",2343,"t31148",3,FALSE,FALSE,"foz","00-jan-00",3,"brt st/lk",NA,5,FALSE,NA,NA,"talek","o",2002-02-14,"07:10:00","07:30:00",2002,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,50,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.741650175334222
"109",2351,"t31148",3,FALSE,FALSE,"mig","00-jan-00",3,"bo",NA,1,FALSE,NA,"in response to app by lion","talek","o",2002-02-14,"07:10:00","07:30:00",2002,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.887646463392456
"110",2352,"t31148",3,FALSE,FALSE,"csn","00-jan-00",3,"bo",NA,1,FALSE,NA,"in response to app by lion","talek","o",2002-02-14,"07:10:00","07:30:00",2002,1,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,"talek",4,0.6,48,"adult",NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.887646463392456
"111",2362,"t37841",3,TRUE,FALSE,"mig","00-jan-00",1,"steals carc","lion",1,FALSE,NA,NA,"talek","k",2003-04-13,"08:11:00","08:16:00",2003,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.887646463392456
"112",2469,"t21394",3,TRUE,FALSE,"sx","00-jan-00",1,"fds",NA,1,FALSE,"buffalo carcass",NA,"talek","k",1999-12-23,"18:04:00","18:56:00",1999,2,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,"talek",18,-0.133333333333333,122.3,"adult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.887646463392456
"113",2474,"t21394",3,TRUE,FALSE,"yet","00-jan-00",1,"brt fds",NA,1,FALSE,"buffalo carcass",NA,"talek","k",1999-12-23,"18:04:00","18:56:00",1999,1,"m","r","kip","mike","1","1",1997-12-04,NA,NA,NA,NA,NA,1997-07-09,NA,"talek",1998-07-18,NA,NA,NA,NA,NA,29.5,"adult","low","low","positive",1998-10-20,15.4,"subadult","low","after","1",-0.887646463392456
"114",2484,"t21394",3,TRUE,FALSE,"foz","00-jan-00",2,"fds",NA,1,FALSE,"buffalo carcass",NA,"talek","k",1999-12-23,"18:04:00","18:56:00",1999,2,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,24.2,"adult","low","low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.887646463392456
"115",2498,"t70184",3,TRUE,FALSE,"mrph","00-jan-00",1,"fd",NA,100,FALSE,"scrap","scan","talek","k",2010-06-18,"08:38:00","08:52:00",2010,1,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,167.7,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",2.72576166604884
"116",2501,"t70184",3,TRUE,FALSE,"foz","00-jan-00",1,"scan",NA,100,FALSE,NA,"scan","talek","k",2010-06-18,"08:38:00","08:52:00",2010,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,150.1,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",2.72576166604884
"117",2519,"t22543",3,TRUE,FALSE,"bern","00-jan-00",1,"gets fd",NA,1,FALSE,"gnu leg","runs off with leg","talek","k",2000-04-08,"06:49:00","07:43:00",2000,4,"f","r","lg","hol","0","1",1993-06-11,NA,NA,2000-09-04,"dls","lions",1992-10-01,NA,"talek",1993-08-24,NA,NA,"talek",16,-1,90.2,"adult","low","low","positive",1993-07-19,9.6,"cub","low","after","1",-0.887646463392456
"118",2546,"t22543",3,TRUE,FALSE,"mer","00-jan-00",6,"dist",NA,40,FALSE,NA,NA,"talek","k",2000-04-08,"06:49:00","07:43:00",2000,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2004-09-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1999-08-01,NA,"adult",NA,"after","1",0.535817345175326
"119",2578,"t50720",3,TRUE,FALSE,"vgs","00-jan-00",1,"scan",NA,10,FALSE,NA,"lions on topi kill","talek","k",2005-01-07,"06:40:00","07:31:00",2005,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.559154815261429
"120",2588,"t50720",3,TRUE,FALSE,"ldv","00-jan-00",1,"fd",NA,50,FALSE,"topi scrap","lions on topi kill","talek","k",2005-01-07,"06:40:00","07:31:00",2005,1,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-07,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,NA,NA,NA,85.4,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",0.900808065320911
"121",2643,"t29177",3,TRUE,FALSE,"ath","00-jan-00",2,"dist",NA,5,FALSE,NA,"in a ""wall""","talek","k",2001-09-20,"07:56:00","09:01:00",2001,6,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,"talek",2,0.882352941176471,34,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","low","after","1",-0.741650175334222
"122",2662,"t29177",3,TRUE,FALSE,"cpa","00-jan-00",2,"dist",NA,30,FALSE,NA,NA,"talek","k",2001-09-20,"07:56:00","09:01:00",2001,1,"m","r","sx","gob","0",NA,1999-06-20,NA,NA,NA,NA,NA,1998-11-18,NA,"talek",2000-04-06,NA,NA,NA,NA,NA,34.1,"adult",NA,"low","positive",1999-07-04,7.5,"cub","low","after","1",0.170826625029741
"123",2668,"t29177",3,TRUE,FALSE,"csn","00-jan-00",2,"dist",NA,5,FALSE,NA,NA,"talek","k",2001-09-20,"07:56:00","09:01:00",2001,3,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,"talek",3,0.764705882352941,43.1,"adult",NA,"low","positive",1999-01-29,11.4,"cub","low","after","1",-0.741650175334222
"124",2684,"t29177",3,TRUE,FALSE,"mrph","00-jan-00",4,"mob",NA,5,FALSE,NA,NA,"talek","k",2001-09-20,"07:56:00","09:01:00",2001,3,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,62.8,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.741650175334222
"125",2687,"t29177",3,TRUE,FALSE,"mig","00-jan-00",4,"mob",NA,5,FALSE,NA,NA,"talek","k",2001-09-20,"07:56:00","09:01:00",2001,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.741650175334222
"126",2688,"t29177",3,TRUE,FALSE,"vgs","00-jan-00",4,"mob",NA,5,FALSE,NA,NA,"talek","k",2001-09-20,"07:56:00","09:01:00",2001,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2005-12-14,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",-0.741650175334222
